PopID	Rack	Pos	Mom	Indiv	Origin	LfCount1	LfLgth1	LfWdth1	ID	LfLgth1.log	LfWdth1.log	LfCount1.sq	Latitude	Longitude
384	RO001	20	12	13	c	nat	12	12.5	3.1	RO001.13.c	2.52572864430826	1.1314021114911	3.46410161513775	44.1102777777778	28.6369444444444
385	RO001	39	34	12	j	nat	6	18	3	RO001.12.j	2.89037175789616	1.09861228866811	2.44948974278318	44.1102777777778	28.6369444444444
386	RO001	4	32	28	g	nat	8	15	3.3	RO001.28.g	2.70805020110221	1.19392246847243	2.82842712474619	44.1102777777778	28.6369444444444
387	RO002	50	5	12	j	nat	9	12.3	2.9	RO002.12.j	2.50959926237837	1.06471073699243	3	43.9024333333333	28.5739166666667
388	RO002	28	23	12	h	nat	9	14.2	4.2	RO002.12.h	2.65324196460721	1.43508452528932	3	43.9024333333333	28.5739166666667
389	RO002	6	6	13	d	nat	9	10.2	2.7	RO002.13.d	2.32238772029023	0.993251773010283	3	43.9024333333333	28.5739166666667
390	RO002	37	15	12	k	nat	7	10.5	2	RO002.12.k	2.35137525716348	0.693147180559945	2.64575131106459	43.9024333333333	28.5739166666667
391	RO002	10	14	18	f	nat	9	10.3	2.3	RO002.18.f	2.33214389523559	0.832909122935104	3	43.9024333333333	28.5739166666667
392	RO002	7	39	12	a	nat	8	12.4	2.9	RO002.12.a	2.51769647261099	1.06471073699243	2.82842712474619	43.9024333333333	28.5739166666667
393	RO002	4	1	12	e	nat	9	12.2	3.4	RO002.12.e	2.50143595173921	1.22377543162212	3	43.9024333333333	28.5739166666667
394	RO002	2	21	22	j	nat	9	13.2	3.8	RO002.22.j	2.58021682959233	1.33500106673234	3	43.9024333333333	28.5739166666667
395	RO002	49	35	15	j	nat	11	14.1	3.4	RO002.15.j	2.64617479738412	1.22377543162212	3.3166247903554	43.9024333333333	28.5739166666667
396	RO002	3	44	13	f	nat	7	11.1	3.2	RO002.13.f	2.40694510831829	1.16315080980568	2.64575131106459	43.9024333333333	28.5739166666667
397	RO002	31	17	15	e	nat	9	13.7	3.2	RO002.15.e	2.61739583283408	1.16315080980568	3	43.9024333333333	28.5739166666667
398	RO002	44	31	18	d	nat	6	10.1	1.2	RO002.18.d	2.31253542384721	0.182321556793955	2.44948974278318	43.9024333333333	28.5739166666667
399	RO002	30	10	12	b	nat	9	12.3	1.6	RO002.12.b	2.50959926237837	0.470003629245736	3	43.9024333333333	28.5739166666667
400	RO002	33	32	12	g	nat	8	13.4	2.1	RO002.12.g	2.59525470695687	0.741937344729377	2.82842712474619	43.9024333333333	28.5739166666667
401	RO002	45	5	15	k	nat	10	14.4	3.1	RO002.15.k	2.66722820658195	1.1314021114911	3.16227766016838	43.9024333333333	28.5739166666667
402	RO002	19	47	22	g	nat	10	12.4	2.4	RO002.22.g	2.51769647261099	0.8754687373539	3.16227766016838	43.9024333333333	28.5739166666667
403	RO002	47	5	15	a	nat	11	13.2	3	RO002.15.a	2.58021682959233	1.09861228866811	3.3166247903554	43.9024333333333	28.5739166666667
404	RO002	48	37	13	b	nat	10	12.1	2.5	RO002.13.b	2.4932054526027	0.916290731874155	3.16227766016838	43.9024333333333	28.5739166666667
405	RO002	9	6	15	f	nat	9	12.5	3.5	RO002.15.f	2.52572864430826	1.25276296849537	3	43.9024333333333	28.5739166666667
406	RO002	22	47	18	b	nat	8	12.3	3	RO002.18.b	2.50959926237837	1.09861228866811	2.82842712474619	43.9024333333333	28.5739166666667
407	RO002	34	46	15	i	nat	11	13.5	4.5	RO002.15.i	2.60268968544438	1.50407739677627	3.3166247903554	43.9024333333333	28.5739166666667
408	RO002	35	17	22	c	nat	10	14.5	3.5	RO002.22.c	2.67414864942653	1.25276296849537	3.16227766016838	43.9024333333333	28.5739166666667
409	RO002	25	9	15	h	nat	9	10.6	4.5	RO002.15.h	2.36085400111802	1.50407739677627	3	43.9024333333333	28.5739166666667
410	RO002	39	36	12	i	nat	8	16	3.5	RO002.12.i	2.77258872223978	1.25276296849537	2.82842712474619	43.9024333333333	28.5739166666667
411	RO002	27	45	18	c	nat	9	11.6	1.7	RO002.18.c	2.45100509811232	0.53062825106217	3	43.9024333333333	28.5739166666667
412	RO002	18	26	15	b	nat	12	14.6	3.1	RO002.15.b	2.68102152871429	1.1314021114911	3.46410161513775	43.9024333333333	28.5739166666667
413	RO002	12	48	15	c	nat	13	14.6	4.3	RO002.15.c	2.68102152871429	1.45861502269952	3.60555127546399	43.9024333333333	28.5739166666667
414	RO002	24	19	22	d	nat	6	9.2	1.7	RO002.22.d	2.21920348405499	0.53062825106217	2.44948974278318	43.9024333333333	28.5739166666667
415	RO002	21	47	18	g	nat	4	7.3	0.7	RO002.18.g	1.98787434815435	-0.356674943938732	2	43.9024333333333	28.5739166666667
416	RO002	29	37	13	g	nat	10	12	2.3	RO002.13.g	2.484906649788	0.832909122935104	3.16227766016838	43.9024333333333	28.5739166666667
417	RO002	40	13	22	h	nat	6	3	1.5	RO002.22.h	1.09861228866811	0.405465108108164	2.44948974278318	43.9024333333333	28.5739166666667
418	RO002	8	18	22	b	nat	8	12.1	3.2	RO002.22.b	2.4932054526027	1.16315080980568	2.82842712474619	43.9024333333333	28.5739166666667
419	RO002	42	31	18	j	nat	6	10.2	1.9	RO002.18.j	2.32238772029023	0.641853886172395	2.44948974278318	43.9024333333333	28.5739166666667
420	RO002	1	8	12	f	nat	9	15	2.7	RO002.12.f	2.70805020110221	0.993251773010283	3	43.9024333333333	28.5739166666667
421	RO002	32	42	12	m	nat	8	9.5	1.4	RO002.12.m	2.2512917986065	0.336472236621213	2.82842712474619	43.9024333333333	28.5739166666667
422	RO002	41	49	18	a	nat	8	10.9	2.8	RO002.18.a	2.3887627892351	1.02961941718116	2.82842712474619	43.9024333333333	28.5739166666667
423	RO002	38	39	15	g	nat	7	16.1	4	RO002.15.g	2.77881927199042	1.38629436111989	2.64575131106459	43.9024333333333	28.5739166666667
424	RO002	36	1	22	a	nat	10	13	4.5	RO002.22.a	2.56494935746154	1.50407739677627	3.16227766016838	43.9024333333333	28.5739166666667
425	RO002	13	4	12	d	nat	8	13.2	2.7	RO002.12.d	2.58021682959233	0.993251773010283	2.82842712474619	43.9024333333333	28.5739166666667
426	RO002	11	32	22	f	nat	10	14.5	3.9	RO002.22.f	2.67414864942653	1.3609765531356	3.16227766016838	43.9024333333333	28.5739166666667
427	RO002	20	24	18	e	nat	6	10.6	2.4	RO002.18.e	2.36085400111802	0.8754687373539	2.44948974278318	43.9024333333333	28.5739166666667
428	RO002	15	22	13	c	nat	9	10.6	3.2	RO002.13.c	2.36085400111802	1.16315080980568	3	43.9024333333333	28.5739166666667
429	RO002	46	38	13	e	nat	9	11.6	2.6	RO002.13.e	2.45100509811232	0.955511445027436	3	43.9024333333333	28.5739166666667
430	RO002	26	14	15	d	nat	12	14.2	3.9	RO002.15.d	2.65324196460721	1.3609765531356	3.46410161513775	43.9024333333333	28.5739166666667
431	RO002	16	13	12	o	nat	10	11.6	2	RO002.12.o	2.45100509811232	0.693147180559945	3.16227766016838	43.9024333333333	28.5739166666667
432	RO002	17	49	13	a	nat	6	8.4	1.3	RO002.13.a	2.12823170584927	0.262364264467491	2.44948974278318	43.9024333333333	28.5739166666667
433	RO002	43	21	18	i	nat	8	11.1	1.7	RO002.18.i	2.40694510831829	0.53062825106217	2.82842712474619	43.9024333333333	28.5739166666667
434	RO002	5	43	12	c	nat	9	14.1	4.1	RO002.12.c	2.64617479738412	1.41098697371026	3	43.9024333333333	28.5739166666667
435	RO002	23	48	22	e	nat	9	10.3	2.3	RO002.22.e	2.33214389523559	0.832909122935104	3	43.9024333333333	28.5739166666667
436	RO002	14	1	22	i	nat	12	13	4.5	RO002.22.i	2.56494935746154	1.50407739677627	3.46410161513775	43.9024333333333	28.5739166666667
437	RO003	9	19	9	m	nat	7	8.5	1.3	RO003.9.m	2.14006616349627	0.262364264467491	2.64575131106459	44.3896666666667	28.5266388888889
438	RO003	37	4	9	b	nat	10	17	4	RO003.9.b	2.83321334405622	1.38629436111989	3.16227766016838	44.3896666666667	28.5266388888889
439	RO003	22	45	15	h	nat	12	11.1	2.6	RO003.15.h	2.40694510831829	0.955511445027436	3.46410161513775	44.3896666666667	28.5266388888889
440	RO003	24	41	21	d	nat	10	13.2	2.7	RO003.21.d	2.58021682959233	0.993251773010283	3.16227766016838	44.3896666666667	28.5266388888889
441	RO003	21	10	11	a	nat	7	9.5	3.2	RO003.11.a	2.2512917986065	1.16315080980568	2.64575131106459	44.3896666666667	28.5266388888889
442	RO003	40	41	21	i	nat	13	13.3	3.8	RO003.21.i	2.58776403522771	1.33500106673234	3.60555127546399	44.3896666666667	28.5266388888889
443	RO003	26	7	15	g	nat	11	12.6	3.6	RO003.15.g	2.53369681395743	1.28093384546206	3.3166247903554	44.3896666666667	28.5266388888889
444	RO003	48	41	11	i	nat	7	11.2	2.1	RO003.11.i	2.41591377830105	0.741937344729377	2.64575131106459	44.3896666666667	28.5266388888889
445	RO003	17	14	21	c	nat	9	17.8	4	RO003.21.c	2.87919845729804	1.38629436111989	3	44.3896666666667	28.5266388888889
446	RO003	46	33	4	a	nat	12	16	3.2	RO003.4.a	2.77258872223978	1.16315080980568	3.46410161513775	44.3896666666667	28.5266388888889
447	RO003	14	8	15	i	nat	13	12	3	RO003.15.i	2.484906649788	1.09861228866811	3.60555127546399	44.3896666666667	28.5266388888889
448	RO003	34	41	9	i	nat	9	14	3	RO003.9.i	2.63905732961526	1.09861228866811	3	44.3896666666667	28.5266388888889
449	RO003	30	29	11	g	nat	9	14.2	2.5	RO003.11.g	2.65324196460721	0.916290731874155	3	44.3896666666667	28.5266388888889
450	RO003	38	9	11	f	nat	10	14.6	3.6	RO003.11.f	2.68102152871429	1.28093384546206	3.16227766016838	44.3896666666667	28.5266388888889
451	RO003	1	17	4	h	nat	10	14	3	RO003.4.h	2.63905732961526	1.09861228866811	3.16227766016838	44.3896666666667	28.5266388888889
452	RO003	33	24	9	d	nat	11	12.2	2.3	RO003.9.d	2.50143595173921	0.832909122935104	3.3166247903554	44.3896666666667	28.5266388888889
453	RO003	42	37	15	e	nat	10	15.7	1.6	RO003.15.e	2.75366071235426	0.470003629245736	3.16227766016838	44.3896666666667	28.5266388888889
454	RO003	31	46	4	g	nat	11	11	2.5	RO003.4.g	2.39789527279837	0.916290731874155	3.3166247903554	44.3896666666667	28.5266388888889
455	RO003	13	18	9	j	nat	8	14.1	2.2	RO003.9.j	2.64617479738412	0.78845736036427	2.82842712474619	44.3896666666667	28.5266388888889
456	RO003	32	36	15	k	nat	5	9.5	1.7	RO003.15.k	2.2512917986065	0.53062825106217	2.23606797749979	44.3896666666667	28.5266388888889
457	RO003	43	32	11	j	nat	10	17.6	2.8	RO003.11.j	2.86789890204411	1.02961941718116	3.16227766016838	44.3896666666667	28.5266388888889
458	RO003	36	42	11	c	nat	10	13	3.5	RO003.11.c	2.56494935746154	1.25276296849537	3.16227766016838	44.3896666666667	28.5266388888889
459	RO003	6	27	9	g	nat	9	14	2.8	RO003.9.g	2.63905732961526	1.02961941718116	3	44.3896666666667	28.5266388888889
460	RO003	44	21	21	k	nat	14	14.4	2.1	RO003.21.k	2.66722820658195	0.741937344729377	3.74165738677394	44.3896666666667	28.5266388888889
461	RO003	15	32	4	f	nat	13	13.2	3.2	RO003.4.f	2.58021682959233	1.16315080980568	3.60555127546399	44.3896666666667	28.5266388888889
462	RO003	27	34	11	b	nat	8	11.8	4.1	RO003.11.b	2.46809953147162	1.41098697371026	2.82842712474619	44.3896666666667	28.5266388888889
463	RO003	28	24	21	h	nat	9	13.7	2.2	RO003.21.h	2.61739583283408	0.78845736036427	3	44.3896666666667	28.5266388888889
464	RO003	29	47	4	i	nat	15	11.6	3.5	RO003.4.i	2.45100509811232	1.25276296849537	3.87298334620742	44.3896666666667	28.5266388888889
465	RO003	35	20	9	a	nat	9	16.5	4	RO003.9.a	2.80336038090653	1.38629436111989	3	44.3896666666667	28.5266388888889
466	RO003	18	47	11	h	nat	8	14.4	2.8	RO003.11.h	2.66722820658195	1.02961941718116	2.82842712474619	44.3896666666667	28.5266388888889
467	RO003	12	17	21	b	nat	9	14.7	4.1	RO003.21.b	2.68784749378469	1.41098697371026	3	44.3896666666667	28.5266388888889
468	RO003	47	46	4	e	nat	10	13.2	2.4	RO003.4.e	2.58021682959233	0.8754687373539	3.16227766016838	44.3896666666667	28.5266388888889
469	RO003	39	46	4	j	nat	12	11	2.5	RO003.4.j	2.39789527279837	0.916290731874155	3.46410161513775	44.3896666666667	28.5266388888889
470	RO003	50	21	4	b	nat	13	15.9	2.7	RO003.4.b	2.76631910922619	0.993251773010283	3.60555127546399	44.3896666666667	28.5266388888889
471	RO003	23	8	15	a	nat	10	12.8	2.7	RO003.15.a	2.54944517092557	0.993251773010283	3.16227766016838	44.3896666666667	28.5266388888889
472	RO003	11	34	11	e	nat	9	14.2	3.5	RO003.11.e	2.65324196460721	1.25276296849537	3	44.3896666666667	28.5266388888889
473	RO003	4	5	9	e	nat	10	11.6	2.8	RO003.9.e	2.45100509811232	1.02961941718116	3.16227766016838	44.3896666666667	28.5266388888889
474	RO003	5	29	15	c	nat	10	11.5	1.6	RO003.15.c	2.4423470353692	0.470003629245736	3.16227766016838	44.3896666666667	28.5266388888889
475	RO003	41	35	15	j	nat	10	15.7	3	RO003.15.j	2.75366071235426	1.09861228866811	3.16227766016838	44.3896666666667	28.5266388888889
476	RO003	19	8	15	f	nat	12	12.1	2.7	RO003.15.f	2.4932054526027	0.993251773010283	3.46410161513775	44.3896666666667	28.5266388888889
477	RO003	10	20	21	e	nat	11	10.7	3.1	RO003.21.e	2.37024374146786	1.1314021114911	3.3166247903554	44.3896666666667	28.5266388888889
478	RO003	8	49	15	b	nat	11	12.2	3.2	RO003.15.b	2.50143595173921	1.16315080980568	3.3166247903554	44.3896666666667	28.5266388888889
479	RO003	45	32	21	a	nat	11	16.8	2.5	RO003.21.a	2.82137888640921	0.916290731874155	3.3166247903554	44.3896666666667	28.5266388888889
480	RO003	25	39	21	g	nat	9	15	3.2	RO003.21.g	2.70805020110221	1.16315080980568	3	44.3896666666667	28.5266388888889
481	RO003	20	30	4	d	nat	10	12.7	3.4	RO003.4.d	2.54160199346455	1.22377543162212	3.16227766016838	44.3896666666667	28.5266388888889
482	RO003	3	24	9	c	nat	9	14.1	4.3	RO003.9.c	2.64617479738412	1.45861502269952	3	44.3896666666667	28.5266388888889
483	RO003	49	1	4	c	nat	12	16.1	2.9	RO003.4.c	2.77881927199042	1.06471073699243	3.46410161513775	44.3896666666667	28.5266388888889
484	RO003	16	34	9	f	nat	8	13.6	2.7	RO003.9.f	2.61006979274201	0.993251773010283	2.82842712474619	44.3896666666667	28.5266388888889
485	RO003	7	33	21	j	nat	13	15.2	2.9	RO003.21.j	2.72129542785223	1.06471073699243	3.60555127546399	44.3896666666667	28.5266388888889
486	RO003	2	44	11	d	nat	8	10.9	3.4	RO003.11.d	2.3887627892351	1.22377543162212	2.82842712474619	44.3896666666667	28.5266388888889
487	RO004	43	3	20	c	nat	11	20.5	3.5	RO004.20.c	3.02042488614436	1.25276296849537	3.3166247903554	45.5761833333333	29.51805
488	RO004	21	40	12	d	nat	12	10.2	1.4	RO004.12.d	2.32238772029023	0.336472236621213	3.46410161513775	45.5761833333333	29.51805
489	RO004	45	2	12	b	nat	11	16	2.6	RO004.12.b	2.77258872223978	0.955511445027436	3.3166247903554	45.5761833333333	29.51805
490	RO004	24	46	13	m	nat	13	14.6	3.9	RO004.13.m	2.68102152871429	1.3609765531356	3.60555127546399	45.5761833333333	29.51805
491	RO004	31	26	20	a	nat	13	13.6	3.7	RO004.20.a	2.61006979274201	1.30833281965018	3.60555127546399	45.5761833333333	29.51805
492	RO004	50	34	3	h	nat	12	17.2	3.2	RO004.3.h	2.84490938381941	1.16315080980568	3.46410161513775	45.5761833333333	29.51805
493	RO004	33	33	13	h	nat	13	13.5	2.1	RO004.13.h	2.60268968544438	0.741937344729377	3.60555127546399	45.5761833333333	29.51805
494	RO004	7	42	3	e	nat	10	12.2	2.5	RO004.3.e	2.50143595173921	0.916290731874155	3.16227766016838	45.5761833333333	29.51805
495	RO004	28	2	3	g	nat	13	14	2.6	RO004.3.g	2.63905732961526	0.955511445027436	3.60555127546399	45.5761833333333	29.51805
496	RO004	47	10	20	i	nat	11	11.6	2.1	RO004.20.i	2.45100509811232	0.741937344729377	3.3166247903554	45.5761833333333	29.51805
497	RO004	34	49	21	c	nat	12	15	4.5	RO004.21.c	2.70805020110221	1.50407739677627	3.46410161513775	45.5761833333333	29.51805
498	RO004	40	1	20	f	nat	12	10.3	3.4	RO004.20.f	2.33214389523559	1.22377543162212	3.46410161513775	45.5761833333333	29.51805
499	RO004	20	7	21	h	nat	12	14	3.2	RO004.21.h	2.63905732961526	1.16315080980568	3.46410161513775	45.5761833333333	29.51805
500	RO004	6	16	21	i	nat	12	14.7	3	RO004.21.i	2.68784749378469	1.09861228866811	3.46410161513775	45.5761833333333	29.51805
501	RO004	26	38	12	f	nat	14	14.7	1.9	RO004.12.f	2.68784749378469	0.641853886172395	3.74165738677394	45.5761833333333	29.51805
502	RO004	35	12	21	g	nat	10	11	2.5	RO004.21.g	2.39789527279837	0.916290731874155	3.16227766016838	45.5761833333333	29.51805
503	RO004	30	28	13	i	nat	13	17.2	4.6	RO004.13.i	2.84490938381941	1.52605630349505	3.60555127546399	45.5761833333333	29.51805
504	RO004	16	4	13	b	nat	9	13.7	3.6	RO004.13.b	2.61739583283408	1.28093384546206	3	45.5761833333333	29.51805
505	RO004	38	31	21	e	nat	12	13.1	4	RO004.21.e	2.57261223020711	1.38629436111989	3.46410161513775	45.5761833333333	29.51805
506	RO004	18	9	20	g	nat	11	9.2	2.1	RO004.20.g	2.21920348405499	0.741937344729377	3.3166247903554	45.5761833333333	29.51805
507	RO004	3	45	21	f	nat	12	10.2	2	RO004.21.f	2.32238772029023	0.693147180559945	3.46410161513775	45.5761833333333	29.51805
508	RO004	11	30	20	d	nat	12	10.1	3.2	RO004.20.d	2.31253542384721	1.16315080980568	3.46410161513775	45.5761833333333	29.51805
509	RO004	19	9	3	c	nat	11	13.3	2.6	RO004.3.c	2.58776403522771	0.955511445027436	3.3166247903554	45.5761833333333	29.51805
510	RO004	39	10	12	c	nat	14	13	3	RO004.12.c	2.56494935746154	1.09861228866811	3.74165738677394	45.5761833333333	29.51805
511	RO004	32	38	21	d	nat	13	16.7	2.9	RO004.21.d	2.81540871942271	1.06471073699243	3.60555127546399	45.5761833333333	29.51805
512	RO004	4	40	13	f	nat	12	10.4	2.3	RO004.13.f	2.34180580614733	0.832909122935104	3.46410161513775	45.5761833333333	29.51805
513	RO004	2	17	21	a	nat	11	13.5	2.5	RO004.21.a	2.60268968544438	0.916290731874155	3.3166247903554	45.5761833333333	29.51805
514	RO004	42	41	3	i	nat	12	13.3	3.8	RO004.3.i	2.58776403522771	1.33500106673234	3.46410161513775	45.5761833333333	29.51805
515	RO004	49	36	3	a	nat	12	18.1	3.1	RO004.3.a	2.89591193827178	1.1314021114911	3.46410161513775	45.5761833333333	29.51805
516	RO004	10	30	13	d	nat	11	10.2	2.5	RO004.13.d	2.32238772029023	0.916290731874155	3.3166247903554	45.5761833333333	29.51805
517	RO004	23	4	3	d	nat	13	14	2.6	RO004.3.d	2.63905732961526	0.955511445027436	3.60555127546399	45.5761833333333	29.51805
518	RO004	15	34	3	f	nat	10	16	3.6	RO004.3.f	2.77258872223978	1.28093384546206	3.16227766016838	45.5761833333333	29.51805
519	RO004	36	30	12	i	nat	13	16	3	RO004.12.i	2.77258872223978	1.09861228866811	3.60555127546399	45.5761833333333	29.51805
520	RO004	14	9	12	h	nat	11	9.5	2	RO004.12.h	2.2512917986065	0.693147180559945	3.3166247903554	45.5761833333333	29.51805
521	RO004	27	10	21	j	nat	10	13.3	2.3	RO004.21.j	2.58776403522771	0.832909122935104	3.16227766016838	45.5761833333333	29.51805
522	RO004	13	17	12	a	nat	11	16	2.1	RO004.12.a	2.77258872223978	0.741937344729377	3.3166247903554	45.5761833333333	29.51805
523	RO004	41	44	3	j	nat	15	15.5	3	RO004.3.j	2.7408400239252	1.09861228866811	3.87298334620742	45.5761833333333	29.51805
524	RO004	5	39	12	j	nat	13	13.9	2.1	RO004.12.j	2.63188884013665	0.741937344729377	3.60555127546399	45.5761833333333	29.51805
525	RO004	9	9	13	e	nat	10	14.4	2.3	RO004.13.e	2.66722820658195	0.832909122935104	3.16227766016838	45.5761833333333	29.51805
526	RO004	12	9	13	a	nat	13	10.6	2.6	RO004.13.a	2.36085400111802	0.955511445027436	3.60555127546399	45.5761833333333	29.51805
527	RO004	8	22	12	e	nat	10	9.6	2.8	RO004.12.e	2.26176309847379	1.02961941718116	3.16227766016838	45.5761833333333	29.51805
528	RO004	22	35	20	b	nat	11	14.1	3	RO004.20.b	2.64617479738412	1.09861228866811	3.3166247903554	45.5761833333333	29.51805
529	RO004	48	34	20	e	nat	14	12	3	RO004.20.e	2.484906649788	1.09861228866811	3.74165738677394	45.5761833333333	29.51805
530	RO004	29	45	13	g	nat	11	16.1	2.6	RO004.13.g	2.77881927199042	0.955511445027436	3.3166247903554	45.5761833333333	29.51805
531	RO004	37	1	21	b	nat	11	13	3	RO004.21.b	2.56494935746154	1.09861228866811	3.3166247903554	45.5761833333333	29.51805
532	RO004	44	46	13	j	nat	12	9.7	3.1	RO004.13.j	2.27212588550934	1.1314021114911	3.46410161513775	45.5761833333333	29.51805
533	RO004	46	10	20	j	nat	11	10.1	3.1	RO004.20.j	2.31253542384721	1.1314021114911	3.3166247903554	45.5761833333333	29.51805
534	RO004	17	6	3	b	nat	12	15	3.5	RO004.3.b	2.70805020110221	1.25276296849537	3.46410161513775	45.5761833333333	29.51805
535	RO004	1	47	12	g	nat	12	15	3.4	RO004.12.g	2.70805020110221	1.22377543162212	3.46410161513775	45.5761833333333	29.51805
536	RO004	25	2	13	c	nat	14	13.8	3.2	RO004.13.c	2.62466859216316	1.16315080980568	3.74165738677394	45.5761833333333	29.51805
537	RO005	12	43	14	e	nat	8	12.5	2.5	RO005.14.e	2.52572864430826	0.916290731874155	2.82842712474619	45.4978611111111	27.9118055555556
538	RO005	44	47	17	e	nat	9	10	2.7	RO005.17.e	2.30258509299405	0.993251773010283	3	45.4978611111111	27.9118055555556
539	RO005	13	22	25	c	nat	9	10.8	2.1	RO005.25.c	2.37954613413017	0.741937344729377	3	45.4978611111111	27.9118055555556
540	RO005	46	13	25	j	nat	8	10.9	2.8	RO005.25.j	2.3887627892351	1.02961941718116	2.82842712474619	45.4978611111111	27.9118055555556
541	RO005	20	21	14	d	nat	9	13.9	3.8	RO005.14.d	2.63188884013665	1.33500106673234	3	45.4978611111111	27.9118055555556
542	RO005	21	8	23	b	nat	11	17.6	4.4	RO005.23.b	2.86789890204411	1.48160454092422	3.3166247903554	45.4978611111111	27.9118055555556
543	RO005	18	31	15	h	nat	8	11	2.4	RO005.15.h	2.39789527279837	0.8754687373539	2.82842712474619	45.4978611111111	27.9118055555556
544	RO005	35	34	15	g	nat	9	16.5	4.5	RO005.15.g	2.80336038090653	1.50407739677627	3	45.4978611111111	27.9118055555556
545	RO005	19	10	15	b	nat	9	13	2.5	RO005.15.b	2.56494935746154	0.916290731874155	3	45.4978611111111	27.9118055555556
546	RO005	39	48	14	b	nat	10	14	3	RO005.14.b	2.63905732961526	1.09861228866811	3.16227766016838	45.4978611111111	27.9118055555556
547	RO005	40	16	25	h	nat	9	14.8	4	RO005.25.h	2.69462718077007	1.38629436111989	3	45.4978611111111	27.9118055555556
548	RO005	16	44	15	c	nat	9	12.9	2.8	RO005.15.c	2.55722731136763	1.02961941718116	3	45.4978611111111	27.9118055555556
549	RO005	37	16	15	e	nat	7	12	1.5	RO005.15.e	2.484906649788	0.405465108108164	2.64575131106459	45.4978611111111	27.9118055555556
550	RO005	43	31	17	f	nat	9	9.4	2.2	RO005.17.f	2.24070968927596	0.78845736036427	3	45.4978611111111	27.9118055555556
551	RO005	26	17	14	j	nat	9	16	3.3	RO005.14.j	2.77258872223978	1.19392246847243	3	45.4978611111111	27.9118055555556
552	RO005	7	21	23	d	nat	10	13	3.5	RO005.23.d	2.56494935746154	1.25276296849537	3.16227766016838	45.4978611111111	27.9118055555556
553	RO005	47	43	23	i	nat	10	18.5	4	RO005.23.i	2.91777073208428	1.38629436111989	3.16227766016838	45.4978611111111	27.9118055555556
554	RO005	30	21	25	b	nat	9	10.4	3.1	RO005.25.b	2.34180580614733	1.1314021114911	3	45.4978611111111	27.9118055555556
555	RO005	33	2	15	i	nat	8	14.5	2.4	RO005.15.i	2.67414864942653	0.8754687373539	2.82842712474619	45.4978611111111	27.9118055555556
556	RO005	8	44	25	e	nat	8	13.7	3.2	RO005.25.e	2.61739583283408	1.16315080980568	2.82842712474619	45.4978611111111	27.9118055555556
557	RO005	49	50	14	a	nat	10	16.2	5.7	RO005.14.a	2.78501124223834	1.7404661748405	3.16227766016838	45.4978611111111	27.9118055555556
558	RO005	27	12	14	f	nat	9	17.2	3.1	RO005.14.f	2.84490938381941	1.1314021114911	3	45.4978611111111	27.9118055555556
559	RO005	6	21	23	g	nat	10	17.6	4.3	RO005.23.g	2.86789890204411	1.45861502269952	3.16227766016838	45.4978611111111	27.9118055555556
560	RO005	28	38	23	a	nat	15	13.5	3.9	RO005.23.a	2.60268968544438	1.3609765531356	3.87298334620742	45.4978611111111	27.9118055555556
561	RO005	1	19	14	i	nat	11	13.9	4	RO005.14.i	2.63188884013665	1.38629436111989	3.3166247903554	45.4978611111111	27.9118055555556
562	RO005	36	22	15	f	nat	11	16.9	3.5	RO005.15.f	2.82731362192903	1.25276296849537	3.3166247903554	45.4978611111111	27.9118055555556
563	RO005	5	28	23	j	nat	12	15	2.9	RO005.23.j	2.70805020110221	1.06471073699243	3.46410161513775	45.4978611111111	27.9118055555556
564	RO005	50	43	14	c	nat	12	13.3	3.6	RO005.14.c	2.58776403522771	1.28093384546206	3.46410161513775	45.4978611111111	27.9118055555556
565	RO005	11	4	25	f	nat	9	13.8	3.2	RO005.25.f	2.62466859216316	1.16315080980568	3	45.4978611111111	27.9118055555556
566	RO005	45	4	25	g	nat	8	16.2	2.9	RO005.25.g	2.78501124223834	1.06471073699243	2.82842712474619	45.4978611111111	27.9118055555556
567	RO005	22	3	17	j	nat	9	10.8	2.3	RO005.17.j	2.37954613413017	0.832909122935104	3	45.4978611111111	27.9118055555556
568	RO005	24	40	17	i	nat	9	9.6	3.3	RO005.17.i	2.26176309847379	1.19392246847243	3	45.4978611111111	27.9118055555556
569	RO005	9	31	25	l	nat	8	12.5	2.2	RO005.25.l	2.52572864430826	0.78845736036427	2.82842712474619	45.4978611111111	27.9118055555556
570	RO005	25	30	23	c	nat	12	15.7	3.2	RO005.23.c	2.75366071235426	1.16315080980568	3.46410161513775	45.4978611111111	27.9118055555556
571	RO005	38	20	17	d	nat	10	14.9	4.5	RO005.17.d	2.70136121295141	1.50407739677627	3.16227766016838	45.4978611111111	27.9118055555556
572	RO005	31	35	23	f	nat	7	16.6	2.5	RO005.23.f	2.8094026953625	0.916290731874155	2.64575131106459	45.4978611111111	27.9118055555556
573	RO005	2	10	14	g	nat	12	12.6	2.6	RO005.14.g	2.53369681395743	0.955511445027436	3.46410161513775	45.4978611111111	27.9118055555556
574	RO005	48	30	23	e	nat	11	17	5.6	RO005.23.e	2.83321334405622	1.7227665977411	3.3166247903554	45.4978611111111	27.9118055555556
575	RO005	23	2	15	d	nat	10	14.6	2.7	RO005.15.d	2.68102152871429	0.993251773010283	3.16227766016838	45.4978611111111	27.9118055555556
